Arabic Number,Text,source
١٤,تئول ثلث المبالغ المحكوم بها عن مخالفة أحكام هذا القانون لصالح الوزارة المختصة للصرف منها على أغراض الخدمات الاجتماعية والصحية والثقافية ، وتطوير أساليب التدريب المهنى للفئات الأولى بالرعاية من بين العمال الخاضعين لأحكام هذا القانون وعلى الأخص العمالة غير المنتظمة ، ويتم توزيعها وتحديد أوجه الصرف بقرار من الوزير المختص ، على أن تئول باقى الحصيلة للخزانة العامة للدولة .,labor_law
١٥,يكون تحصيل الرسوم ومقابل الخدمات المنصوص عليها فى هذا القانون ، وفقًا لأحكام قانون تنظيم استخدام وسائل الدفع غير النقدى الصادر بالقانون رقم ١٨ لسنة ۲۰۱۹,labor_law
١٦,تسرى أحكام هذا الباب على جميع مراكز التدريب الخاضعة لأحكام هذا القانون ، وعلى الفئات الآتية :,labor_law
۱۷,تتولى الجهة الإدارية المختصة القيام بالتوجيه المهنى لراغبى التدريب لمساعدتهم فى اختيار المهن التى يرغبون التدرب عليها وفقًا لقدراتهم .,labor_law
۱۸,"يُنشأ مجلس يسمى ""المجلس الأعلى لتنمية مهارات الموارد البشرية "" ، ويكون مقره الرئيسى مدينة القاهرة ، برئاسة الوزير المختص ، ويضم فى عضويته ما يلى :",labor_law
۱۹,يجوز للمجلس أن يُشكل فى نطاق أى محافظة أو منطقة جغرافية مجلسًا تنفيذيًا لتنمية مهارات الموارد البشرية ، ويحدد بقرار من المجلس رئيس وأعضاء المجلس التنفيذى ، على أن يضم فى عضويته ممثلين عن منظمات أصحاب العمل والمنظمات النقابية العمالية المعنية بالتساوى فيما بينهما ، كما يضم فى عضويته ممثلى الوزارات والجهات المعنية ، ويتولى متابعة تنفيذ الخطط والقرارات ، والتوصيات الصادرةعن المجلس الأعلى لتنمية مهارات الموارد البشرية والتنسيق مع الجهات المحلية المختصة بتنمية مهارات الموارد البشرية وتحسين كفاءتها من خلال التدريب المهنى والتدريب المستمر .,labor_law
۲۰,يمارس صندوق تمويل التدريب والتأهيل نشاطه على المستوى القومى وفقًا لاحتياجات سوق العمل وبما يتماشى مع احتياجات منظمات أصحاب الأعمال القطاعية المنشأة بقانون ، ويختص بتقديم الخدمات الآتية :,labor_law
۲۱,تتكون موارد الصندوق المشار إليه فى المادة ۲۰ من هذا القانون من :,labor_law
۲۲,لا يجوز لأية جهة مزاولة عمليات التدريب ، إلا إذا كانت متخذة شكل شركةمن شركات المساهمة ، أو التوصية بالأسهم ، أو ذات المسئولية المحدودةأو الشخص الواحد .,labor_law
۲۳,يشترط لمزاولة عمليات التدريب الحصول على ترخيص بذلك من الوزارة المختصة باستثناء الجهات المنصوص عليها فى البندين (٢ ، ٣) من المادة (22)من هذا القانون .,labor_law
٢٤,تلتزم الجهات المشار إليها فى المادة (22) من هذا القانون فيما عدا البندين (٢ ، ٣) بإخطار الوزارة المختصة بالبرامج التدريبية التى تقدمها لاعتمادها ، على أن تتضمن ما يأتي :,labor_law
٢٥,يشترط فى المدربين الذين يزاولون أعمال التدريب أن يرخص لهم بذلكمن الوزارة المختصة بناء على طلبهم أو طلب إحدى الجهات المشار إليهافى المادة ٢٢ من هذا القانون .,labor_law
٢٦,تلتزم الجهة التى تزاول عمليات التدريب أن تمنح المتدرب لديها شهادة تفيد اجتيازه البرنامج التدريبى الذى عقدته له ، والمستوى الذى بلغه ، ويحدد بقرارمن الوزير المختص البيانات الأخرى التى تدون فى هذه الشهادة وقواعد اعتمادهامن الجهة الإدارية المختصة ، والرسم المقابل لذلك بما لا يجاوز خمسمائة جنيه .,labor_law
۲۷,يلتزم كل من يرغب فى مزاولة مهنة أو حرفة من التى يصدر بتحديدها قرارمن الوزير المختص ، أن يتقدم بطلب إلى الجهة الإدارية المختصة للحصول على ترخيص بمزاولتها .,labor_law
۲۸,يشترط فى المتدرج ألا يقل سنه عن أربعة عشر عامًا ، ويصدر الوزير المختص قرارًا بالقواعد والإجراءات المنظمة للتدرج المهنى لدى صاحب العمل .,labor_law
۲۹,يجب أن يكون اتفاق التدرج مكتوبًا ، وتحدد فيه على الأخص مدة تعلم المهنةأو الصنعة أو الحرفة ، ومراحلها المتتابعة والمكافأة التى يحصل عليها المتدرجفى كل مرحلة بصورة تصاعدية ، على ألا تقل فى المرحلة الأخيرة عن الحد الأدنى للأجر المحدد لفئة العمال فى المهنة ، أو الصنعة أو الحرفة التى يتدرج فيها .,labor_law
۳۰,لصاحب العمل أن ينهى اتفاق التدرج إذا ثبت لديه عدم صلاحية المتدرج ،أو عدم استعداده لتعلم المهنة ، أو الصنعة ، أو الحرفة ، بصورة حسنة ، كما يجوز للمتدرج أن ينهى الاتفاق .,labor_law
۳۱,مع عدم الإخلال بأحكام الفصل الرابع من الباب الثانى من هذا الكتاب ،تسرى على المتدرجين الأحكام الخاصة بالإجازات ، وساعات العمل ، وفترات الراحة المنصوص عليها فى هذا القانون .,labor_law
۳۲,"ينشأ مجلس يسمى ""المجلس الأعلى لتخطيط وتشغيل القوى العاملة فى الداخل والخارج"" برئاسة الوزير المختص ، ويضم ممثلين للوزارات والجهات المختصة ، وعددًا متساويًا من ممثلى كل من منظمات أصحاب الأعمال المعنية الأكثر تمثيلاً ، ترشحهم منظماتهم وممثلى المنظمات النقابية العمالية المعنية ، على أن يراعى تمثيل جميع مستويات المنظمات النقابية العمالية ما لم يكن ذلك متعذرًا .",labor_law
۳۳,مع عدم الإخلال بأحكام قانون حقوق الأشخاص ذوى الإعاقة الصادر بالقانون رقم ١٠ لسنة ۲۰۱٨ ، على كل قادر على العمل ، وراغب فيه أن يتقدم بطلب لقيد اسمه بالجهة الإدارية المختصة مع بيان سنه ومهنته ومؤهلاته وخبراته السابقة ، وعلى هذه الجهة قيد تلك الطلبات بسجلات ورقية أو إلكترونية وإعطاء الطالب شهادة تفيد القيد دون مقابل ، وتحدد البيانات التى يجب أن تتضمنها الشهادة المشار إليها بقرار من الوزير المختص .,labor_law
